age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
20,6.9,1.6,-3.1,0.4,10.9,1.4,0.319,74,1757,Josh Okogie,-3.5,2.5,-0.1,9.4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],okogijo01,2.4,Team.MINNESOTA_TIMBERWOLVES,0.423,6.6,0.492,9.8,15.4,-0.5,1.2,0.034
26,25.2,0.9,2.9,1.2,17.1,1.9,0.24,36,1147,Victor Oladipo,1.8,2.1,0.4,17.6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],oladivi01,2.6,Team.INDIANA_PACERS,0.367,9.8,0.519,11.2,27.9,1.4,2.3,0.097
27,11.4,1.8,0.7,0.9,17.8,2.5,0.328,79,1812,Kelly Olynyk,-0.2,4.2,2.3,14.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],olynyke01,1.4,Team.MIAMI_HEAT,0.566,11.0,0.61,15.0,18.0,1.2,4.7,0.126
23,12.1,0.4,-3.2,-1.8,14.8,0.2,0.214,76,2444,Cedi Osman,-1.4,2.0,1.2,11.5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],osmande01,1.2,Team.CLEVELAND_CAVALIERS,0.443,8.1,0.536,11.0,18.6,-0.8,1.5,0.029
23,3.8,2.2,-2.6,-1.2,15.3,0.5,0.279,29,755,Kelly Oubre Jr.,-1.4,3.4,0.3,13.3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],oubreke01,1.7,Team.WASHINGTON_WIZARDS,0.433,9.3,0.545,8.1,20.9,-0.1,0.8,0.053
23,8.7,2.8,-0.4,-0.8,14.2,0.8,0.296,40,1180,Kelly Oubre Jr.,0.4,4.3,0.5,16.4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],oubreke01,2.3,Team.PHOENIX_SUNS,0.384,9.2,0.555,10.7,24.7,0.5,1.3,0.054
34,14.7,1.6,-1.2,1.6,21.5,1.3,0.642,68,878,Zaza Pachulia,-2.8,11.9,1.1,13.7,[<Position.CENTER: 'CENTER'>],pachuza01,1.7,Team.DETROIT_PISTONS,0.021,16.5,0.539,18.7,15.0,0.2,2.3,0.128
23,13.2,1.2,-2.1,-1.1,21.1,0.7,0.233,39,1042,Jabari Parker,-1.1,4.2,-0.2,14.6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],parkeja01,1.1,Team.CHICAGO_BULLS,0.246,12.6,0.543,14.1,25.0,0.0,0.5,0.024
23,15.4,2.0,-0.6,-0.6,23.0,0.6,0.267,25,682,Jabari Parker,0.0,5.9,0.3,17.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],parkeja01,1.6,Team.WASHINGTON_WIZARDS,0.284,14.3,0.587,17.4,24.0,0.2,0.9,0.063
36,33.3,0.6,-2.6,-2.3,7.6,0.3,0.268,56,1003,Tony Parker,-0.3,1.5,0.6,15.3,[<Position.POINT_GUARD: 'POINT GUARD'>],parketo01,1.0,Team.CHARLOTTE_HORNETS,0.11,4.5,0.512,12.7,25.5,-0.1,0.9,0.044
30,13.4,1.0,-4.4,-0.5,15.2,0.6,0.137,25,496,Chandler Parsons,-3.9,0.9,-0.6,8.5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],parsoch01,1.9,Team.MEMPHIS_GRIZZLIES,0.516,7.9,0.484,14.2,20.3,-0.3,0.0,-0.004
29,4.6,1.3,-2.5,-0.4,13.0,0.9,0.137,63,861,Patrick Patterson,-2.0,4.9,0.2,8.1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],pattepa01,0.9,Team.OKLAHOMA_CITY_THUNDER,0.626,8.8,0.493,8.7,12.0,-0.1,1.1,0.064
21,18.7,0.0,-2.0,3.2,19.6,0.0,0.286,3,21,Justin Patton,-5.2,10.4,0.0,10.5,[<Position.CENTER: 'CENTER'>],pattoju01,4.5,Team.PHILADELPHIA_76ERS,0.286,15.1,0.317,0.0,15.7,0.0,0.0,0.079
33,39.3,0.8,3.9,1.1,13.9,2.2,0.282,58,1857,Chris Paul,2.7,2.1,4.4,19.7,[<Position.POINT_GUARD: 'POINT GUARD'>],paulch01,3.0,Team.HOUSTON_ROCKETS,0.493,7.9,0.56,15.8,22.5,2.8,6.6,0.172
24,22.4,1.0,-3.8,-0.7,8.8,0.3,0.149,31,536,Cameron Payne,-3.1,2.0,-0.1,10.3,[<Position.POINT_GUARD: 'POINT GUARD'>],payneca01,1.8,Team.CHICAGO_BULLS,0.351,5.4,0.492,16.0,17.4,-0.2,0.2,0.014
24,20.0,1.5,-0.7,-0.8,10.6,0.1,0.291,9,176,Cameron Payne,0.1,1.8,0.2,15.3,[<Position.POINT_GUARD: 'POINT GUARD'>],payneca01,2.3,Team.CLEVELAND_CAVALIERS,0.455,6.0,0.596,15.1,18.1,0.1,0.3,0.082
24,33.5,1.1,-1.4,-0.7,14.0,0.9,0.18,42,1250,Elfrid Payton,-0.7,4.1,0.6,14.0,[<Position.POINT_GUARD: 'POINT GUARD'>],paytoel01,1.6,Team.NEW_ORLEANS_PELICANS,0.255,9.1,0.502,20.1,18.3,0.2,1.5,0.058
26,45.1,5.3,18.9,10.6,6.9,0.0,0.0,3,16,Gary Payton II,8.3,6.7,0.1,36.9,[<Position.POINT_GUARD: 'POINT GUARD'>],paytoga02,8.9,Team.WASHINGTON_WIZARDS,0.25,6.8,0.688,11.1,23.8,0.1,0.1,0.358
23,14.1,0.0,-3.2,0.4,15.9,0.2,0.301,18,211,Theo Pinson,-3.6,2.0,-0.2,8.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],pinsoth01,1.4,Team.BROOKLYN_NETS,0.63,9.0,0.49,17.9,20.0,-0.1,0.0,0.004
28,19.5,3.9,2.1,2.6,22.5,2.9,0.448,82,1731,Mason Plumlee,-0.5,10.3,2.9,17.8,[<Position.CENTER: 'CENTER'>],plumlma01,1.9,Team.DENVER_NUGGETS,0.023,16.4,0.602,19.2,16.2,1.8,5.8,0.16
30,14.7,2.0,1.6,0.0,14.3,0.1,0.625,18,173,Miles Plumlee,1.6,9.5,0.4,18.9,[<Position.CENTER: 'CENTER'>],plumlmi01,1.6,Team.ATLANTA_HAWKS,0.0,11.8,0.654,14.0,16.7,0.2,0.5,0.145
23,10.0,4.5,2.0,0.7,19.7,1.6,0.317,77,1273,Jakob Pöltl,1.3,15.4,3.5,19.4,[<Position.CENTER: 'CENTER'>],poeltja01,1.1,Team.SAN_ANTONIO_SPURS,0.0,17.6,0.64,12.7,13.1,1.3,5.1,0.193
30,10.6,0.3,-0.9,0.7,14.1,0.3,0.724,53,292,Quincy Pondexter,-1.6,3.0,0.5,13.2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],pondequ01,1.8,Team.SAN_ANTONIO_SPURS,0.31,8.6,0.641,14.5,13.5,0.1,0.8,0.128
25,9.6,1.6,0.3,0.3,17.7,1.1,0.145,41,1191,Otto Porter,0.0,3.6,1.0,15.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],porteot01,2.5,Team.WASHINGTON_WIZARDS,0.398,10.5,0.551,7.8,18.2,0.7,2.1,0.085
25,13.0,1.6,2.2,-0.4,15.4,0.4,0.159,15,492,Otto Porter,2.6,3.1,0.8,18.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],porteot01,1.8,Team.CHICAGO_BULLS,0.398,9.2,0.609,10.4,21.3,0.5,1.1,0.112
23,9.2,1.3,-1.9,-2.4,23.8,0.4,0.185,22,531,Bobby Portis,0.5,9.3,0.3,17.2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],portibo01,1.0,Team.CHICAGO_BULLS,0.266,16.5,0.529,9.0,26.5,0.0,0.7,0.062
23,8.4,1.3,-2.8,-2.2,25.7,0.7,0.132,28,768,Bobby Portis,-0.6,8.8,0.2,15.3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],portibo01,1.5,Team.WASHINGTON_WIZARDS,0.333,17.1,0.53,10.6,23.3,-0.2,0.9,0.058
27,10.7,2.6,2.9,0.9,17.3,1.9,0.523,77,1662,Dwight Powell,2.0,9.1,5.6,20.4,[<Position.CENTER: 'CENTER'>],poweldw01,1.3,Team.DALLAS_MAVERICKS,0.261,13.2,0.682,10.1,17.2,2.1,7.5,0.215
25,11.6,1.0,-0.7,0.2,11.5,1.4,0.188,60,1126,Norman Powell,-0.9,1.6,1.0,13.3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],powelno01,1.7,Team.TORONTO_RAPTORS,0.425,6.7,0.596,13.1,19.0,0.4,2.4,0.102
25,7.7,2.8,-3.5,-1.0,16.6,0.2,0.358,21,305,Alex Poythress,-2.5,9.8,0.4,12.2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],poythal01,0.6,Team.ATLANTA_HAWKS,0.284,13.1,0.571,12.2,14.2,-0.1,0.5,0.086
23,0.0,0.0,52.0,11.9,0.0,0.0,0.0,1,1,Zhou Qi,40.1,0.0,0.0,80.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],qizh01,0.0,Team.HOUSTON_ROCKETS,0.0,0.0,1.0,0.0,43.4,0.0,0.0,1.261
21,12.0,1.8,-1.4,-0.3,21.5,0.9,0.325,49,721,Ivan Rabb,-1.1,10.7,1.2,16.1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],rabbiv01,1.2,Team.MEMPHIS_GRIZZLIES,0.071,16.0,0.586,12.6,17.2,0.1,2.1,0.137
25,17.5,0.3,-4.0,-1.3,6.8,0.2,0.286,49,743,Chasson Randle,-2.7,1.4,0.4,9.9,[<Position.POINT_GUARD: 'POINT GUARD'>],randlch01,1.6,Team.WASHINGTON_WIZARDS,0.53,4.1,0.555,15.0,16.4,-0.4,0.6,0.041
24,15.8,1.6,1.5,-0.6,21.6,1.9,0.447,73,2232,Julius Randle,2.1,7.6,4.2,21.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],randlju01,1.1,Team.NEW_ORLEANS_PELICANS,0.179,14.7,0.6,13.8,27.8,2.0,6.1,0.131
34,12.9,0.6,0.2,-2.0,7.2,1.2,0.248,76,2379,J.J. Redick,2.2,0.9,4.6,15.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],redicjj01,0.6,Team.PHILADELPHIA_76ERS,0.589,4.1,0.602,8.1,21.9,1.3,5.9,0.118
23,8.5,0.0,-5.5,-2.2,9.2,0.0,0.0,10,47,Davon Reed,-3.3,4.8,0.0,8.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],reedda01,1.0,Team.INDIANA_PACERS,0.333,7.1,0.5,7.7,12.1,0.0,0.1,0.064
23,6.8,0.7,-2.5,-1.2,11.3,0.1,0.115,19,259,Cameron Reynolds,-1.3,1.6,0.3,10.4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],reynoca01,1.1,Team.MINNESOTA_TIMBERWOLVES,0.654,6.4,0.58,5.7,14.1,0.0,0.4,0.078
25,17.9,1.2,0.3,0.2,8.8,2.6,0.225,73,2539,Josh Richardson,0.1,2.3,3.0,14.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],richajo01,1.5,Team.MIAMI_HEAT,0.448,5.5,0.536,9.1,20.9,1.5,5.6,0.106
23,0.0,0.0,-8.8,-2.1,11.2,0.1,0.172,22,103,Malachi Richardson,-6.6,2.2,-0.2,0.9,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],richama01,0.5,Team.TORONTO_RAPTORS,0.862,6.8,0.481,20.4,16.4,-0.2,-0.1,-0.06
26,11.2,1.2,-5.3,-1.2,9.8,0.2,0.237,29,683,Austin Rivers,-4.1,1.6,-0.4,6.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],riverau01,1.2,Team.WASHINGTON_WIZARDS,0.546,5.6,0.49,14.4,15.5,-0.6,-0.2,-0.014
26,11.7,0.8,-3.8,-0.9,6.4,0.6,0.13,47,1345,Austin Rivers,-2.9,1.2,0.8,8.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],riverau01,1.1,Team.HOUSTON_ROCKETS,0.585,3.7,0.511,7.4,13.9,-0.6,1.4,0.05
23,9.5,5.3,1.9,1.1,16.2,0.1,0.438,7,95,Devin Robinson,0.8,6.7,0.2,20.6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],robinde01,2.0,Team.WASHINGTON_WIZARDS,0.063,11.4,0.616,5.0,17.9,0.1,0.3,0.175
24,4.4,0.0,-3.4,0.0,11.2,0.2,0.13,15,161,Duncan Robinson,-3.4,1.3,0.0,7.6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],robindu01,1.5,Team.MIAMI_HEAT,0.761,6.3,0.514,7.6,14.0,-0.1,0.2,0.051
25,5.1,1.1,-3.0,-0.1,10.0,0.6,0.227,47,610,Glenn Robinson III,-2.8,2.9,0.1,8.7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],robingl02,1.1,Team.DETROIT_PISTONS,0.352,6.4,0.511,8.5,15.0,-0.2,0.7,0.054
21,8.3,0.7,-4.7,-0.5,12.2,0.3,0.082,33,320,Jerome Robinson,-4.2,1.0,-0.2,7.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],robinje01,1.6,Team.LOS_ANGELES_CLIPPERS,0.518,6.8,0.491,10.2,16.7,-0.2,0.1,0.012
20,4.2,10.0,2.5,2.4,19.4,2.2,0.464,66,1360,Mitchell Robinson,0.1,13.3,4.0,22.0,[<Position.CENTER: 'CENTER'>],robinmi01,1.8,Team.NEW_YORK_KNICKS,0.0,16.3,0.692,9.1,12.1,1.6,6.1,0.217
32,35.5,0.4,-1.5,0.2,15.5,1.5,0.083,46,1369,Rajon Rondo,-1.7,2.6,-0.2,12.1,[<Position.POINT_GUARD: 'POINT GUARD'>],rondora01,1.9,Team.LOS_ANGELES_LAKERS,0.329,9.2,0.473,22.1,17.4,0.2,1.3,0.047
30,26.4,0.7,1.4,-1.7,8.3,0.3,0.212,51,1392,Derrick Rose,3.2,2.5,2.6,19.5,[<Position.POINT_GUARD: 'POINT GUARD'>],rosede01,1.1,Team.MINNESOTA_TIMBERWOLVES,0.194,5.4,0.557,9.1,27.3,1.2,3.0,0.102
27,9.9,1.1,0.8,-0.3,12.8,2.6,0.14,81,2150,Terrence Ross,1.1,1.3,1.7,15.4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],rosste01,1.6,Team.ORLANDO_MAGIC,0.551,7.0,0.561,7.6,23.9,1.5,4.3,0.095
24,17.7,1.0,-0.2,0.5,16.4,2.3,0.14,79,1791,Terry Rozier,-0.7,1.9,0.9,12.9,[<Position.POINT_GUARD: 'POINT GUARD'>],roziete01,1.8,Team.BOSTON_CELTICS,0.506,9.1,0.501,8.8,18.6,0.8,3.2,0.086
28,32.1,0.4,-0.2,0.8,11.8,2.8,0.312,68,1899,Ricky Rubio,-1.0,1.9,0.9,14.0,[<Position.POINT_GUARD: 'POINT GUARD'>],rubiori01,2.3,Team.UTAH_JAZZ,0.348,6.9,0.52,17.8,22.7,0.9,3.7,0.095
22,41.3,0.6,3.4,-0.6,11.2,2.6,0.135,81,2448,D'Angelo Russell,4.0,2.3,2.4,19.4,[<Position.POINT_GUARD: 'POINT GUARD'>],russeda01,1.9,Team.BROOKLYN_NETS,0.419,6.8,0.533,13.6,31.9,3.4,5.0,0.097
22,18.2,1.5,3.1,1.3,29.8,3.3,0.416,74,1838,Domantas Sabonis,1.9,11.5,4.3,21.9,[<Position.CENTER: 'CENTER'>],sabondo01,1.3,Team.INDIANA_PACERS,0.024,20.8,0.63,16.2,23.5,2.4,7.6,0.197
21,6.8,1.2,-4.7,-0.9,6.7,0.1,0.1,14,214,Brandon Sampson,-3.9,1.5,-0.1,8.5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],sampsbr01,1.8,Team.CHICAGO_BULLS,0.483,4.1,0.567,16.1,15.2,-0.1,0.0,0.01
25,5.3,2.0,3.7,0.2,23.4,0.1,0.389,4,127,JaKarr Sampson,3.6,4.2,0.3,22.5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],sampsja02,1.5,Team.CHICAGO_BULLS,0.259,13.7,0.633,5.9,23.1,0.2,0.5,0.173
24,8.9,0.6,-4.7,-1.5,16.9,0.3,0.227,13,396,Dario Šarić,-3.2,5.8,-0.1,8.1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],saricda01,0.5,Team.PHILADELPHIA_76ERS,0.53,11.5,0.496,14.7,18.0,-0.3,0.2,0.023
24,8.8,0.3,-0.8,-1.3,17.7,0.9,0.213,68,1627,Dario Šarić,0.4,6.8,2.4,14.3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],saricda01,1.2,Team.MINNESOTA_TIMBERWOLVES,0.449,12.2,0.579,10.5,17.8,0.5,3.3,0.099
27,24.6,0.5,-0.7,-0.3,10.0,0.9,0.302,80,2164,Tomáš Satoranský,-0.4,4.0,3.8,14.1,[<Position.POINT_GUARD: 'POINT GUARD'>],satorto01,1.8,Team.WASHINGTON_WIZARDS,0.306,7.0,0.59,16.7,14.1,0.7,4.7,0.104
25,20.4,0.4,-2.0,-0.7,11.3,2.4,0.206,79,2314,Dennis Schröder,-1.3,1.6,0.4,12.7,[<Position.POINT_GUARD: 'POINT GUARD'>],schrode01,1.3,Team.OKLAHOMA_CITY_THUNDER,0.33,6.3,0.508,12.5,24.2,0.0,2.9,0.06
30,8.1,0.8,-1.5,0.0,20.6,0.7,0.078,52,748,Mike Scott,-1.5,3.5,0.1,9.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],scottmi01,1.1,Team.LOS_ANGELES_CLIPPERS,0.578,12.3,0.521,10.2,14.9,0.1,0.9,0.055
30,4.6,0.6,-3.7,-1.4,13.2,0.5,0.079,27,647,Mike Scott,-2.3,3.2,0.2,7.7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],scottmi01,0.7,Team.PHILADELPHIA_76ERS,0.626,8.3,0.537,8.0,13.8,-0.3,0.7,0.052
34,6.1,0.7,1.5,3.1,20.1,1.2,0.148,50,609,Thabo Sefolosha,-1.6,1.4,0.2,12.1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],sefolth01,3.4,Team.UTAH_JAZZ,0.523,10.9,0.599,13.6,12.9,0.5,1.5,0.115
24,12.4,1.2,-4.4,-1.1,7.0,0.3,0.18,32,455,Wayne Selden,-3.3,3.9,-0.2,8.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],seldewa01,1.1,Team.MEMPHIS_GRIZZLIES,0.391,5.4,0.495,11.7,19.3,-0.3,0.1,0.014
24,10.8,0.6,-5.9,-1.8,12.8,0.4,0.196,43,984,Wayne Selden,-4.0,2.3,-0.8,8.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],seldewa01,1.1,Team.CHICAGO_BULLS,0.345,7.5,0.489,13.8,18.0,-1.0,-0.4,-0.019
20,15.3,0.2,-4.7,-3.3,8.0,-0.5,0.211,82,2605,Collin Sexton,-1.4,2.3,-0.1,12.0,[<Position.POINT_GUARD: 'POINT GUARD'>],sextoco01,0.8,Team.CLEVELAND_CAVALIERS,0.245,5.0,0.52,12.3,25.2,-1.8,-0.6,-0.011
21,7.4,0.6,-1.9,-1.1,5.9,0.6,0.156,54,1108,Landry Shamet,-0.7,1.4,1.6,10.7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],shamela01,1.0,Team.PHILADELPHIA_76ERS,0.706,3.7,0.606,6.6,15.0,0.0,2.2,0.096
21,11.5,0.2,-1.2,-1.6,7.3,0.3,0.186,25,694,Landry Shamet,0.4,1.1,1.1,11.3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],shamela01,0.9,Team.LOS_ANGELES_CLIPPERS,0.719,4.3,0.601,7.7,15.0,0.1,1.4,0.094
28,10.7,1.6,-1.3,0.6,10.6,0.9,0.118,42,1099,Iman Shumpert,-1.9,1.7,0.3,10.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],shumpim01,2.0,Team.SACRAMENTO_KINGS,0.58,6.0,0.511,9.4,15.2,0.2,1.2,0.054
28,7.6,0.9,-3.7,0.2,13.6,0.3,0.041,20,382,Iman Shumpert,-4.0,2.3,-0.2,6.3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],shumpim01,1.5,Team.HOUSTON_ROCKETS,0.724,7.8,0.456,10.7,12.7,-0.2,0.2,0.019
24,14.6,1.7,2.4,0.8,17.5,3.6,0.32,80,2548,Pascal Siakam,1.6,5.4,5.7,18.7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],siakapa01,1.4,Team.TORONTO_RAPTORS,0.226,11.6,0.628,12.5,20.8,2.8,9.3,0.175
26,0.0,0.0,16.0,2.2,0.0,0.0,0.0,1,4,Jordan Sibert,13.7,0.0,0.0,29.7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],siberjo01,0.0,Team.ATLANTA_HAWKS,1.0,0.0,1.5,0.0,10.2,0.0,0.0,0.183
22,34.2,1.8,3.6,1.3,20.0,3.6,0.446,79,2700,Ben Simmons,2.2,6.9,4.6,20.0,[<Position.POINT_GUARD: 'POINT GUARD'>],simmobe01,2.0,Team.PHILADELPHIA_76ERS,0.006,13.7,0.582,19.3,22.1,3.8,8.2,0.146
29,15.7,1.4,-5.2,-0.5,9.9,0.8,0.252,41,845,Jonathon Simmons,-4.6,2.9,-1.0,7.4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],simmojo02,1.0,Team.ORLANDO_MAGIC,0.29,6.3,0.445,15.0,19.3,-0.7,-0.2,-0.01
29,20.7,0.4,-0.8,0.5,10.3,0.2,0.391,15,219,Jonathon Simmons,-1.3,2.0,0.2,12.9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],simmojo02,2.4,Team.PHILADELPHIA_76ERS,0.328,6.3,0.553,13.8,16.7,0.1,0.5,0.101
21,0.0,0.0,-10.6,-3.2,0.0,0.0,0.0,1,2,Kobi Simmons,-7.4,0.0,0.0,0.0,[<Position.POINT_GUARD: 'POINT GUARD'>],simmoko01,0.0,Team.CLEVELAND_CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033
19,13.7,0.0,-5.3,-3.7,7.4,0.0,0.254,20,141,Anfernee Simons,-1.5,2.3,0.0,11.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],simonan01,0.3,Team.PORTLAND_TRAIL_BLAZERS,0.46,4.9,0.535,13.6,24.3,-0.1,0.1,0.02
24,19.1,1.1,0.8,2.0,8.6,3.1,0.228,80,2200,Marcus Smart,-1.2,2.8,2.2,13.1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smartma01,3.1,Team.BOSTON_CELTICS,0.61,5.7,0.568,16.5,14.6,1.5,5.3,0.116
21,24.1,1.0,-2.1,0.0,9.3,0.9,0.23,32,908,Dennis Smith Jr.,-2.1,2.1,-0.7,11.5,[<Position.POINT_GUARD: 'POINT GUARD'>],smithde03,2.1,Team.DALLAS_MAVERICKS,0.35,5.7,0.527,20.3,23.3,0.0,0.2,0.01
21,32.2,1.3,-1.7,-0.9,7.9,0.3,0.253,21,600,Dennis Smith Jr.,-0.8,2.4,-0.5,13.5,[<Position.POINT_GUARD: 'POINT GUARD'>],smithde03,2.2,Team.NEW_YORK_KNICKS,0.283,5.1,0.473,14.2,27.0,0.0,-0.2,-0.014
30,25.4,0.7,-2.0,-0.3,11.1,1.1,0.127,56,1251,Ish Smith,-1.6,1.9,0.5,11.8,[<Position.POINT_GUARD: 'POINT GUARD'>],smithis01,1.1,Team.DETROIT_PISTONS,0.276,6.3,0.485,10.6,19.9,0.0,1.7,0.064
33,13.8,1.2,-3.2,0.5,9.4,0.1,0.127,11,222,J.R. Smith,-3.7,0.0,-0.3,7.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smithjr01,2.5,Team.CLEVELAND_CAVALIERS,0.494,4.5,0.444,11.7,18.6,-0.1,-0.2,-0.038
32,12.3,3.2,-3.4,-0.7,22.1,0.1,0.324,12,130,Jason Smith,-2.7,9.0,0.1,11.7,[<Position.CENTER: 'CENTER'>],smithja02,0.4,Team.WASHINGTON_WIZARDS,0.27,15.4,0.52,14.2,16.1,0.0,0.2,0.07
32,3.1,4.2,-6.9,-0.1,19.2,0.1,0.154,6,40,Jason Smith,-6.8,8.1,-0.1,6.3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],smithja02,2.3,Team.MILWAUKEE_BUCKS,0.692,14.0,0.468,26.5,19.8,-0.1,0.0,-0.02
32,6.2,0.0,-8.8,-4.4,10.2,0.0,0.222,2,20,Jason Smith,-4.4,10.5,0.0,4.6,[<Position.CENTER: 'CENTER'>],smithja02,0.0,Team.NEW_ORLEANS_PELICANS,0.778,10.4,0.405,9.2,22.3,0.0,0.0,-0.049
19,12.3,1.4,-5.0,-2.2,9.3,0.1,0.235,6,111,Zhaire Smith,-2.8,2.9,0.0,9.5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smithzh01,0.9,Team.PHILADELPHIA_76ERS,0.471,6.2,0.533,13.8,16.4,-0.1,0.1,0.048
27,6.7,1.2,-0.7,0.3,9.4,1.6,0.116,74,1304,Tony Snell,-1.0,2.4,1.6,10.7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],snellto01,0.9,Team.MILWAUKEE_BUCKS,0.565,6.1,0.585,5.7,12.9,0.4,3.2,0.117
21,0.0,0.0,-12.6,-5.0,0.0,0.0,0.0,1,1,Ray Spalding,-7.5,0.0,0.0,0.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],spaldra01,0.0,Team.DALLAS_MAVERICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.2,4.5,-5.1,-0.8,25.3,0.2,0.255,13,147,Ray Spalding,-4.3,11.1,0.0,14.7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],spaldra01,2.9,Team.PHOENIX_SUNS,0.064,18.1,0.516,14.7,17.9,-0.1,0.2,0.051
21,8.0,2.7,-1.2,-0.7,16.3,0.5,0.184,46,805,Omari Spellman,-0.5,9.2,0.6,12.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],spellom01,1.5,Team.ATLANTA_HAWKS,0.525,12.7,0.516,10.5,14.9,0.2,1.2,0.07
25,12.6,0.5,-1.6,-0.8,10.8,0.4,0.157,44,673,Nik Stauskas,-0.9,1.6,0.3,10.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],stausni01,1.0,Team.PORTLAND_TRAIL_BLAZERS,0.546,6.3,0.545,14.0,17.9,0.1,0.8,0.055
25,8.0,0.8,-2.5,-2.1,13.2,0.0,0.257,24,342,Nik Stauskas,-0.5,2.5,0.3,11.3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],stausni01,1.0,Team.CLEVELAND_CAVALIERS,0.578,7.6,0.544,8.3,16.9,0.0,0.3,0.046
28,0.0,0.0,-5.5,1.6,0.0,0.0,0.0,1,7,D.J. Stephens,-7.1,0.0,0.0,5.5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],stephdj01,7.1,Team.MEMPHIS_GRIZZLIES,0.0,0.0,0.5,33.3,19.1,0.0,0.0,-0.119
